Date,Agent Name,Call Type,Client Name ,Number,Problem Type,escalation ,Pod time/ ticket,Ticket,Ticket Status,Department,Outbound Type ,Call Source,Remarks
09/01/2025,Rebika Shrestha,OUT,Nepal-Redcross-Society-Ware-House-Bhaktapu,9761808383,Intranet / VPN,06-01-2025 16:07:06,,65995,already opened,CORPORATE,Client Follow up,NGUCC Panel,Call is not reachable
09/01/2025,Yagesh KC,IN,ADBL-Bodebarsain-FTTX,9851316569,No Internet ,09-01-2025 10:20:55,,66288,CLOSED,L2 Enterprise,,NGUCC Panel,
09/01/2025,Suraj Khaiju,OUT,,9824361452,,,,,,,,,
09/01/2025,Kshitiz Kamu Magar,OUT,NIC-Asia-Bank-Swargadwari-Pyuthan-FTTX,9802269243,Intranet / VPN,,,,Not Opened,,Client Follow up,,link is up.
09/01/2025,Yagesh KC,OUT,ADBL-Dakaha-Sindhuli-DIA,9808847255,General Inquries ,,,,Not Opened,,Client Follow up,NGUCC Panel,
09/01/2025,Suraj Khaiju,OUT,NIC-ASIA-Bank-Biratnagar,9807089186,Intranet / VPN,,,,already opened,CORPORATE,Client Follow up,X-Lite,
09/01/2025,Rebika Shrestha,OUT,Nepal-Redcross-Society-Ware-House-Bhaktapur,9761808383,Intranet / VPN,06-01-2025 16:07:06,,,already opened,,,,
09/01/2025,Yagesh KC,OUT,COR-20412-Citizen-Bank-Intl-Gwarko,9851135490,Intranet / VPN,,,66262,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,
09/01/2025,Rebika Shrestha,OUT,Nepal-Redcross-Society-Ware-House-Bhaktapur),9709389818,Intranet / VPN,06-01-2025 16:07:06,,65995,already opened,CORPORATE,Client Follow up,NGUCC Panel,
09/01/2025,Yagesh KC,OUT,COR-20412-Citizen-Bank-Intl-Gwarko,5202458,Intranet / VPN,09-01-2025 08:44:11,,66262,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,branch has requested to call after 4 pm
09/01/2025,Rebika Shrestha,OUT,Smart-Makwanpur-indrashowr-gaupalika-location-two,9845618431,Intranet / VPN,08-01-2025 13:27:24,,66195,already opened,CORPORATE,Client Follow up,NGUCC Panel,
09/01/2025,Rebika Shrestha,OUT,NIC-Asia-Bank-Panchakanya,9820107190,Intranet / VPN,08-01-2025 12:46:32,,66189,already opened,CORPORATE,Client Follow up,X-Lite,
09/01/2025,Nikita Shrestha ,IN,Nepal-Bank-Beni-FTTx,9857640055,General Inquries ,,,,Not Opened,CORPORATE,,NGUCC Panel,
09/01/2025,Kshitiz Kamu Magar,OUT,JBNL-Securities-ltd-shankhamul,,Intranet / VPN,,,,Not Opened,,Client Follow up,NGUCC Panel,manually off. online now..
09/01/2025,Ruksana Shrestha ,OUT,P2P-Laxmi-Bank-Gola-SM,9862317136,Wireless,08-01-2025 16:32:04,,66232,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,
09/01/2025,Nikita Shrestha ,OUT,Adbl-kharanitar-FTTX,9851317968,Intranet / VPN,,,66283,already opened,CORPORATE,Client Follow up,NGUCC Panel,
09/01/2025,Ruksana Shrestha ,OUT,Nepal-Bank-Pulchowk-Campus-ATM-FTTH,9851110980,Intranet / VPN,08-01-2025 16:02:32,,66215,already opened,CORPORATE,Client Follow up,NGUCC Panel,
09/01/2025,Ruksana Shrestha ,OUT,NIC-ASIA-Bank-Biratnagar,9807089186,Intranet / VPN,08-01-2025 08:39:01,,66134,already opened,CORPORATE,Client Follow up,NGUCC Panel,
09/01/2025,Rebika Shrestha,IN, Nic-Asia-Laghubitta-katari-DIA,9802269269,Intranet / VPN,09-01-2025 10:55:18,,66293,CLOSED,Operation,,,
09/01/2025,Nikita Shrestha ,IN,Kumari-Bank-Limited-Birendranagar-Extension-Counter-Surkhet-Pradesh-Hospital-FTTx,9866519100,Intranet / VPN,09-01-2025 10:23:36,,66289,already opened,Operation,,NGUCC Panel,
09/01/2025,Nikita Shrestha ,OUT,Prabhu-Bank-Darbang-SM,69420051,Intranet / VPN,08-01-2025 16:16:56,,66218,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,
09/01/2025,,,,9866067353,General Inquries ,,,,Not Opened,CORPORATE,,,
09/01/2025,Rebika Shrestha,IN,NIC-ASIA-Laghubitta-Kerabari-FTTH,9802269225,Intranet / VPN,09-01-2025 11:31:38,,66296,CLOSED,Operation,,,
09/01/2025,Rebika Shrestha,OUT,NIC-Asia-Laghubitta-Bittiya-Sanstha-Ltd-Jaljala-FTT,9802269274,Intranet / VPN,09-01-2025 09:46:25,,66285,already opened,CORPORATE,Client Follow up,X-Lite,
09/01/2025,Nikita Shrestha ,IN,Hotel-Brihaspati-Naxal-FTTx,14538230,Intranet / VPN,,,,Not Opened,CORPORATE,,NGUCC Panel,
09/01/2025,Rebika Shrestha,OUT,Ganapati-Micro-Finance-Bittiya-Ratamata-SM,09-01-2025 08:15:50,Intranet / VPN,09-01-2025 08:15:50,,66254,already opened,CORPORATE,Client Follow up,NGUCC Panel,
09/01/2025,Rebika Shrestha,OUT, NIC-ASIA-Laghubitta-Chawannibazar-Kanchanpur-fttx,09-01-2025 09:13:40,Intranet / VPN,,,66279,already opened,CORPORATE,Client Follow up,X-Lite,call is not reachable
09/01/2025,Yagesh KC,IN,Prime-Commercial-Bank-Rajgadh-FTTx,9814003549,Intranet / VPN,07-01-2025 08:17:21,,66017,CLOSED,Operation,,NGUCC Panel,up now
09/01/2025,Yagesh KC,OUT,Prime-Commercial-Bank-Rajgadh-FTTx,9826911002,Intranet / VPN,07-01-2025 08:17:21,,66017,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,up now
09/01/2025,Anmol Shrestha,IN,Hetauda Khanipani Baneldhap,9855072264,No Internet ,,,,Not Opened,CORPORATE,,NGUCC Panel,
09/01/2025,Anmol Shrestha,IN,Gorkha Arughat,9866067353,General Inquries ,,,,Not Opened,CORPORATE,,NGUCC Panel,
09/01/2025,Anmol Shrestha,IN,Kumari-Bank-rajbiraj-Limited-Transport-Management-Office-Saptari,9815710967,Intranet / VPN,,,65901,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,
09/01/2025,Anmol Shrestha,IN,Nabil-Bank-Dhankuta-Rajarani-FTTX,9818055047,Intranet / VPN,09-01-2025 12:21:17,,66299,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,
09/01/2025,Anmol Shrestha,OUT,Kumari-Bank-rajbiraj-Limited-Transport-Management-Office-Saptari,9815710967,Intranet / VPN,,,65901,CLOSED,CORPORATE,Client Follow up,Telephone,
09/01/2025,Ruksana Shrestha ,IN,Home-user,9805755688,No Internet ,,,,Not Opened,Trasnfered,,,
09/01/2025,Rebika Shrestha,IN,9779801882807,9779801882807,General Inquries ,,,,Not Opened,,,,
09/01/2025,Suraj Khaiju,IN,Ace-Hardware-Pvt-LTD-Teku-FTTx,9801029447,No Internet ,09-01-2025 14:25:39,,66307,CLOSED,,,NGUCC Panel,
09/01/2025,Nitesh Pokhrel,IN,Xingrun-Ashish-Tundi-JV-Sanepa-HO-FTTx,9851316878,Intranet / VPN,09-01-2025 14:29:15,09-01-2025 13:27:10,66310,CLOSED,CORPORATE,,,link is up now
09/01/2025,Suraj Khaiju,OUT,P2P-Laxmi-Bank-Gola-SM,9862317136,Wireless,,,66313,already opened,CORPORATE,,NGUCC Panel,
09/01/2025,Sagar Bhattarai,IN,Ganapati-Micro-Finance-Bittiya-Ratamata-SM,9810501257,Intranet / VPN,09-01-2025 08:15:50,09-01-2025 11:47:36,66254,CLOSED,L2 Enterprise,,,
09/01/2025,Sagar Bhattarai,IN,Guras-Hydro-Pvt-Ltd-Sankhuwasabha-Damside-FTTx,9851357129,Intranet / VPN,09-01-2025 08:58:28,09-01-2025 10:30:00,66270,CLOSED,Operation,,,
09/01/2025,Ruksana Shrestha ,IN,Home-user,9851147856,General Inquries ,,,,Not Opened,CORPORATE,,,
09/01/2025,Kshitiz Kamu Magar,IN,Guras-Hydro-Pvt-Ltd-Sankhuwasabha-Damside-FTTx,9851357129,Intranet / VPN,,10-01-2025 07:58:52,66338,CLOSED,Operation,Client Follow up,NGUCC Panel,
09/01/2025,Kshitiz Kamu Magar,IN,Shreejana-Dev-Center-Besisahar-Lamjung-FTTx,9856019011,Intranet / VPN,,,66129,already opened,L2 Enterprise,Client Follow up,NGUCC Panel,
09/01/2025,Kshitiz Kamu Magar,OUT,Shreejana-Dev-Center-Besisahar-Lamjung-FTTx,9856019012,Intranet / VPN,,,66130,already opened,L2 Enterprise,Client Follow up,NGUCC Panel,
09/01/2025,Kshitiz Kamu Magar,IN,Nepal-Insurance-Kalaiya-Techmind-FTTX,9843786575,Intranet / VPN,,10-01-2025 10:04:09,66362,OPEN,L2 Enterprise,Client Follow up,NGUCC Panel,
09/01/2025,Nikita Shrestha ,OUT,HBL-Subarna-Gaupalika-FTTX,9845158061,Intranet / VPN,,,66365,already opened,CORPORATE,Client Follow up,NGUCC Panel,
10/01/2025,Kshitiz Kamu Magar,OUT,Sanima-Bank-Itahari-FTTH,9840074688,Intranet / VPN,,,,Not Opened,,Client Follow up,NGUCC Panel,mac is raehable to HO.
10/01/2025,Rebika Shrestha,IN,Jalpa-Laghubitta-kohalabi-FTTX,9856019059,Intranet / VPN,10-01-2025 10:47:00,,66372,CLOSED,L2 Enterprise,Client Follow up,NGUCC Panel,The resller link is routed through the chapur so that the vlan is missing at chapur side. Now the reseller link is up form Kalaiya side and we have also revert the configuration of chapur and kalaiya.
10/01/2025,Nitesh Pokhrel,IN,HBL-Gaurishankar-Gaunpalika-Gurumfi-Dolakha-SM,9761800037,Wireless,10-01-2025 11:12:04,,66379,CLOSED,CORPORATE,,,
10/01/2025,Anmol Shrestha,IN,NIC-ASIA-Bank-Goldhunga-FTTX,9801982641,Intranet / VPN,10-01-2025 09:45:48,,66360,CLOSED,Operation,Client Follow up,NGUCC Panel,
10/01/2025,Anmol Shrestha,OUT,NIC-ASIA-Bank-Goldhunga-FTTX,9801982641,Intranet / VPN,10-01-2025 09:45:48,,66360,CLOSED,Operation,Client Follow up,Telephone,
10/01/2025,Rebika Shrestha,IN,HBL-Tarkeshwor-SM,9761800040,Wireless,10-01-2025 11:35:54,,66384,OPEN,L2 Enterprise,,,
10/01/2025,Suraj Khaiju,IN,National-Defence-University-Kakrabari-Kavre-Library-Block,9851363018,Intranet / VPN,10-01-2025 11:57:56,,66390,CLOSED,L2 Enterprise,,NGUCC Panel,
10/01/2025,Nikita Shrestha ,OUT,Prime-Commercial-Bank-Limited-chhinchu-surkhet-fttx,9868857051,Intranet / VPN,,,,already opened,L2 Enterprise,Client Follow up,NGUCC Panel,
10/01/2025,Suraj Khaiju,IN,HBL-Gaurishankar-Gaunpalika-Gurumfi-Dolakha-SM,9761800037,Intranet / VPN,10-01-2025 11:12:04,,,already opened,Operation,,NGUCC Panel,
10/01/2025,Rebika Shrestha,IN,Beltronix-CEO-Internet,14529777,Intranet / VPN,10-01-2025 12:13:31,,66391,OPEN,CORPORATE,,,
10/01/2025,Rebika Shrestha,OUT,Beltronix-CEO-Internet,14529777,Intranet / VPN,10-01-2025 12:13:31,,66391,already opened,CORPORATE,Client Follow up,NGUCC Panel,
10/01/2025,Nitesh Pokhrel,OUT,ADBL-Gitanagar-Chitwan-FTTx,9855051854,Intranet / VPN,10-01-2025 13:48:41,,66401,CLOSED,L2 Enterprise,,,
10/01/2025,Hari Dahal,IN,Jalpa-Laghubitta-kohalabi-FTTX,9703964037,Intranet / VPN,,,,already opened,,,,
10/01/2025,Hari Dahal,OUT,ADBL-Gitanagar-Chitwan-FTTx,9855051854,Intranet / VPN,,,,already opened,,,,
10/01/2025,Hari Dahal,OUT,ADBL-Gitanagar-Chitwan-FTTx,9855051854,General Inquries ,,,,already opened,,,,
10/01/2025,Nikita Shrestha ,IN,Client,9779801040291,General Inquries ,,,,Not Opened,CORPORATE,,NGUCC Panel,
10/01/2025,Hari Dahal,OUT,ADBL-Gitanagar-Chitwan-FTTx,9855051854,General Inquries ,,,,already opened,,,,
10/01/2025,Nikita Shrestha ,IN,P2P-JalpaLaghubitta-Himalibash-Sm,9855012519,Wireless,,,66409,CLOSED,L2 Enterprise,,NGUCC Panel,
10/01/2025,Nikita Shrestha ,OUT,ADBL-Gitanagar-Chitwan-FTTx,9855051854,Intranet / VPN,,,66401,already opened,CORPORATE,Client Follow up,NGUCC Panel,
10/01/2025,Hari Dahal,OUT,COR-26120-Thakur-Pd-Sharma-Sinamangal-MD-Full-Bright-Consultancy-FOC,9849681179,No Internet ,,,66413,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,
10/01/2025,Hari Dahal,OUT,COR-26120-Thakur-Pd-Sharma-Sinamangal-MD-Full-Bright-Consultancy-FOC,9851140916,General Inquries ,,,,already opened,CORPORATE,Client Follow up,NGUCC Panel,
10/01/2025,Gaurab Sapkota,IN,arun3bdcom,9779801041604,Intranet / VPN,,,,already opened,Operation,,NGUCC Panel,
10/01/2025,Hari Dahal,OUT,CUID-1952-Hotel-Aarati-Tilganga,9851110514,General Inquries ,10-01-2025 15:47:22,,66415,OPEN,,,,
10/01/2025,Hari Dahal,OUT,CUID-1952-Hotel-Aarati-Tilganga,9851110514,General Inquries ,,,,already opened,,,,
10/01/2025,Hari Dahal,OUT,CUID-1952-Hotel-Aarati-Tilganga,15916810,No Internet ,,,,already opened,,,,
10/01/2025,Nikita Shrestha ,OUT,P2P-JalpaLaghubitta-Himalibash-Sm,9855012519,Intranet / VPN,,,66409,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,
10/01/2025,Hari Dahal,IN,Zest-Ideology-Saving-Intranet-Maitidevi,8000,General Inquries ,,,,Not Opened,,,,
10/01/2025,Hari Dahal,OUT,Zest-Ideology-Saving-Intranet-Maitidevi,9779843550455,Slow Internet,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,
10/01/2025,Hari Dahal,OUT,NIC-ASIA-Laghubitta-Khadbari-Sankhuwasabha-FTTX,9802269256,Intranet / VPN,,,66421,OPEN,CORPORATE,Client Follow up,NGUCC Panel,
10/01/2025,Hari Dahal,OUT,NIC-ASIA-Laghubitta-Khadbari-Sankhuwasabha-FTTX,9802269256,Intranet / VPN,,,66421,OPEN,CORPORATE,Client Follow up,X-Lite,
10/01/2025,Hari Dahal,OUT,phonex hotel,14544399,Intranet / VPN,,,,Not Opened,,,,
10/01/2025,Gaurab Sapkota,,Sagarmatha-Apartment-Master,9864475687,Intranet / VPN,10-01-2025 19:18:01,,66427,CLOSED,Operation,Client Follow up,NGUCC Panel,as per client link is fine now
10/01/2025,Hari Dahal,OUT,Hotel-Millennium-Blue-Pvt-FTTH,9745341641,Slow Internet,10-01-2025 19:38:39,,66428,CLOSED,L2 Enterprise,Client Follow up,NGUCC Panel,
10/01/2025,Hari Dahal,OUT,Prudential Hotel,9802355199,Slow Internet,,,,Not Opened,CORPORATE,,,
10/01/2025,Gaurab Sapkota,OUT,S003852-Fishtail_Annapurna_Intranet,9801568350,No Internet ,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,
11/01/2025,Bipul Shrestha,IN,Vardani-Hotel-Gaushala-KTM,15901317,No Internet ,,,,Not Opened,,,,
11/01/2025,Bipul Shrestha,IN, Vardani-Hotel-Gaushala-KTM,9742529499,No Internet ,11-01-2025 09:16:06,,66439,CLOSED,L2 Enterprise,,, link is up now.
11/01/2025,Anmol Shrestha,OUT,Jalpa-Laghubitta-kohalabi-FTTX,9856019059,Intranet / VPN,10-01-2025 10:47:14,,66372,CLOSED,L2 Enterprise,Client Follow up,NGUCC Panel,The resller link is routed through the chapur so that the vlan is missing at chapur side. Now the reseller link is up form Kalaiya side and we have also revert the configuration of chapur and kalaiya.
11/01/2025,Anmol Shrestha,OUT,Jalpa-Laghubitta-HO,9857834902,Intranet / VPN,,,,Not Opened,L2 Enterprise,Client Follow up,NGUCC Panel,
11/01/2025,Anmol Shrestha,OUT,Jalpa-Laghubitta-kohalabi-FTTX,9856019059,Intranet / VPN,10-01-2025 10:47:14,,66372,CLOSED,L2 Enterprise,Client Follow up,NGUCC Panel,The resller link is routed through the chapur so that the vlan is missing at chapur side. Now the reseller link is up form Kalaiya side and we have also revert the configuration of chapur and kalaiya.
11/01/2025,Hari Dahal,IN,P2P-Jalpa-Laghubitta-Hariharpur-wsn,9856019096,Intranet / VPN,,,,Not Opened,CORPORATE,,,
11/01/2025,Hari Dahal,IN,Nic-Asia-Bank-Manebhanjyang-FTTH,29560321,General Inquries ,11-01-2025 16:05:44,,66453,CLOSED,CORPORATE,,,
11/01/2025,Nirajan Chaudhary,IN,Mahuli-Laghubitta-Num-Branch-sankhuwasabha-FTTX,,Intranet / VPN,11-01-2025 17:29:38,,66455,OPEN,L2 Enterprise,,,
11/01/2025,Gaurab Sapkota,OUT,Hotel-Brihaspati-Naxal-FTTx,14537229,Intranet / VPN,11-01-2025 19:32:00,,66448,CLOSED,,Client Follow up,NGUCC Panel,
11/01/2025,Gaurab Sapkota,OUT,Hotel-Millennium-Blue-Pvt-FTTH,9745341641,Intranet / VPN,,,,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,
12/01/2025,Kshitiz Kamu Magar,IN,Jalpa-Laghubitta-Kahukhola-Bajhapatan-FTTX,9856019023,Intranet / VPN,,,,Not Opened,,Client Follow up,NGUCC Panel,HO down.
12/01/2025,Yagesh KC,OUT,Patel-Engineering-DIA,9841973618,Intranet / VPN,12-01-2025 08:35:15,,,OPEN,CORPORATE,Client Follow up,NGUCC Panel,
12/01/2025,Kshitiz Kamu Magar,IN,Arun-3-Hydropower-Bdcom-1 ,9762724107,Intranet / VPN,,12-01-2025 10:09:06,66328,already opened,Operation,Client Follow up,NGUCC Panel,
12/01/2025,Kshitiz Kamu Magar,IN,Sakriya-Mahila-Bachat-Tatha-Rin-Sahakari-Sanstha-Purandi-Makwanpur-HO-PPPOE-ftth,9849284768,Intranet / VPN,12-01-2025 10:34:13,,66495,OPEN,L2 Enterprise,Client Follow up,NGUCC Panel,
12/01/2025,Suraj Khaiju,IN,Jalpa-laghubitta-Hariharpur-AP,9856019096,Intranet / VPN,,,,Not Opened,,,NGUCC Panel,
12/01/2025,Suraj Khaiju,IN,Jalpa-Laghubittiya-Nijgadh-FTTX,9856019057,Intranet / VPN,,,,Not Opened,,,NGUCC Panel,
12/01/2025,Suraj Khaiju,IN,P2P-JalpaLaghubitta-Himalibash-Sm,9855012519,Intranet / VPN,,,,Not Opened,,,NGUCC Panel,
12/01/2025,Suraj Khaiju,IN,Global-IME-Bank-Purchoudi-FTTx,9848755008,Intranet / VPN,,,66492,CLOSED,,,NGUCC Panel,up now
12/01/2025,Suraj Khaiju,IN,Jalpa-Laghubitta-machhi-FTTX,9844958077,Intranet / VPN,,,,Not Opened,,,NGUCC Panel,
12/01/2025,Yagesh KC,OUT,Nic-Asia-Bank-Geetanagar-Branch-FTTX,9801982238,,12-01-2025 08:23:22,,66465,already opened,CORPORATE,Client Follow up,NGUCC Panel,call not reachable.
12/01/2025,Yagesh KC,OUT,NIC-Asia-Bank-Haripur,9801982058,Intranet / VPN,12-01-2025 08:25:47,,66466,OPEN,CORPORATE,Client Follow up,NGUCC Panel,call not reachable.
12/01/2025,Yagesh KC,OUT,NIC-Asia-Bank-Haripur,9801982058,Intranet / VPN,12-01-2025 08:25:47,,66466,already opened,Operation,Client Follow up,X-Lite,
12/01/2025,Suraj Khaiju,OUT,Sunrise-Bank-Aurahi-FTTx,9817747945,Intranet / VPN,,,,already opened,CORPORATE,Client Follow up,NGUCC Panel,
12/01/2025,Yagesh KC,IN,,15970732,General Inquries ,,,,Not Opened,,,NGUCC Panel,
12/01/2025,Kshitiz Kamu Magar,OUT,Trademow-securities-dhumbarahi-FTTX,9801307762,,,12-01-2025 11:03:14,66383,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,client is not at office right now.
12/01/2025,Yagesh KC,OUT,HBL-Tarkeshwor-SM,9761800040,Wireless,12-01-2025 11:09:31,,66384,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,
12/01/2025,Kshitiz Kamu Magar,OUT,JBNL-Securities-ltd-shankhamul,9849256801,Intranet / VPN,,,,Not Opened,,Client Follow up,NGUCC Panel,
12/01/2025,Suraj Khaiju,OUT,Sanima-Bank-Damak-FTTX,9842763086,Intranet / VPN,,,66463,already opened,CORPORATE,Client Follow up,,
12/01/2025,Yagesh KC,OUT,NIC-ASIA-Bank-Biratnagar,9842073407,Intranet / VPN,08-01-2025 08:39:01,,66134,already opened,L2 Enterprise,Client Follow up,NGUCC Panel,
12/01/2025,Nikita Shrestha ,OUT,CUID-123367-Prime-Bank-Dhadingbesi,9857040155,Intranet / VPN,,,,already opened,Operation,,NGUCC Panel,
12/01/2025,Suraj Khaiju,IN,Gangaur-Food-and-Services-kamaladi,14544899,No Internet ,12-01-2025 11:45:47,,66500,OPEN,L2 Enterprise,,NGUCC Panel,
12/01/2025,Rebika Shrestha,IN,Globale-IME-Bank-Mithila-Bihari-Tarapati-Dhanusa-SM,9801322407,No Internet ,12-01-2025 11:55:39,,66502,CLOSED,L2 Enterprise,,,fine now
12/01/2025,Anmol Shrestha,IN,Chhimek-Laghubitta-Phalelung-Panchthar-FTTX,9824989564,Intranet / VPN,12-01-2025 12:06:20,,66505,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,Phidim POD Down
12/01/2025,Nikita Shrestha ,OUT,Global-Ime-Bank-Powerhouse-Lekhnath,9856071520,Intranet / VPN,,,,already opened,CORPORATE,Client Follow up,NGUCC Panel,
12/01/2025,Nikita Shrestha ,OUT,Global-Ime-Bank-Powerhouse-Lekhnath,9856047888,Intranet / VPN,,,,already opened,CORPORATE,Client Follow up,NGUCC Panel,
12/01/2025,Yagesh KC,OUT,NIC-ASIA-Link-Road,9845454648,Intranet / VPN,12-01-2025 12:48:23,,66510,OPEN,Operation,Client Follow up,NGUCC Panel,
12/01/2025,Ruksana Shrestha ,IN,,9802377153,General Inquries ,,,,Not Opened,CORPORATE,,,
12/01/2025,Yagesh KC,OUT,NIC-Asia-Bank-Dingla,9862170615,Intranet / VPN,12-01-2025 13:05:28,,66513,OPEN,L2 Enterprise,Client Follow up,NGUCC Panel,
12/01/2025,Yagesh KC,IN,,9843857714,General Inquries ,,,,Not Opened,,,NGUCC Panel,
12/01/2025,Hari Dahal,OUT,S019504-Pokhara-Grande-Lazimpat-Internet,9851077820,No Internet ,,,,already opened,CORPORATE,Client Follow up,NGUCC Panel,
12/01/2025,Hari Dahal,OUT,1106124-RBB-Koteshwor-Intranet,9851195626,Intranet / VPN,,,,OPEN,,,,
12/01/2025,Nikita Shrestha ,IN,CUID-1791-Blue-Energy-Private-Limited-Charkhal,14545929,Intranet / VPN,,,,Not Opened,CORPORATE,,NGUCC Panel,
12/01/2025,Hari Dahal,OUT,Nabil-Bank-Salpasilico-Bhojpur-FTTx,9852042757,Intranet / VPN,,,,opened via VMDS,CORPORATE,Client Follow up,NGUCC Panel,
12/01/2025,Nirajan Chaudhary,IN,HBL-Gaurishankar-Gaunpalika-Gurumfi-Dolakha-SM,,Wireless,12-01-2025 15:52:24,,66534,OPEN,L2 Enterprise,,,
12/01/2025,Rebika Shrestha,IN,ADBL-Bodebarsain-FTTX,9851316569,Intranet / VPN,12-01-2025 16:11:41,,66540,CLOSED,L2 Enterprise,,,up now
13/01/2025,Kshitiz Kamu Magar,OUT,Guras-Hydro-Pvt-Ltd-Sankhuwasabha-Damside-FTTx,9851357129,Intranet / VPN,13-01-2025 08:35:13,,66338,CLOSED,,,,
13/01/2025,Yagesh KC,IN,NIC-ASIA-Laghubitta-Khadbari-Sankhuwasabha-FTTX,9802269256,Intranet / VPN,13-01-2025 09:01:58,,66577,OPEN,L2 Enterprise,,NGUCC Panel,
13/01/2025,Suraj Khaiju,IN,,97714518780,General Inquries ,,,,Not Opened,,,,
13/01/2025,Bipul Shrestha,IN,RBB-lamjung-fiber-FTTx,,Intranet / VPN,,,66582,OPEN,L2 Enterprise,,,
13/01/2025,Suraj Khaiju,OUT,NIC-Asia-Bank-Birauta-Branch-Kaski,9806784061,Intranet / VPN,,,,OPEN,,Client Follow up,,
13/01/2025,Kshitiz Kamu Magar,IN,NIC-Asia-Bank-Bhimphedi-FTTX,9779801982221,Intranet / VPN,,,,,,Client Follow up,NGUCC Panel,up now.
13/01/2025,Suraj Khaiju,OUT,NIC-Asia-Taulihawa-DIA,9847275561,DIA,13-01-2025 10:08:37,,66589,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,
13/01/2025,Bipul Shrestha,IN,Bright-Enterprises-Bheemdatt-Municipality-Ward-4-Mahendranagar-FTTx,9858751381,Intranet / VPN,,,66591,OPEN,Operation,,,
13/01/2025,Nikita Shrestha ,OUT,sanima-bank-bhandara-fttx,9841906639,Intranet / VPN,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,
13/01/2025,Rebika Shrestha,IN,NIC-Asia-Bank-Dingla,9862170615,Intranet / VPN,,,66513 ],already opened,,,,
13/01/2025,Nikita Shrestha ,OUT,Prime-Bank-Beni-FTTx,9847649671,Intranet / VPN,,,66355,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,
13/01/2025,Kshitiz Kamu Magar,OUT,Prabhu-Bank-Ltd-Baglung-fttx,9867916187,Intranet / VPN,,,,Not Opened,,Client Follow up,NGUCC Panel,up after restart.
13/01/2025,Nikita Shrestha ,OUT,Backup-Sanima-Bank-Ghorahi-SM,9779843284153,Wireless,,,66558,already opened,CORPORATE,Client Follow up,NGUCC Panel,
13/01/2025,Suraj Khaiju,OUT,Nepal-SBI-Bank-Biratnagar-FTTx,9860408092,Intranet / VPN,13-01-2025 11:01:35,,66598,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,
13/01/2025,Kshitiz Kamu Magar,OUT,"B32-Premier-Securities-Putalisadak-KTM-FTTX ",9847688002,Intranet / VPN,,,,Not Opened,,Client Follow up,NGUCC Panel,up now manually off.
13/01/2025,Suraj Khaiju,OUT,Nic-Asia-Bank-Bajhapatan-Pokhara-FTTx,9801982410,Intranet / VPN,13-01-2025 11:09:24,,66601,already opened,CORPORATE,Client Follow up,,
13/01/2025,Nikita Shrestha ,IN,ADBL-Khotang-FTTx,9851316067,Intranet / VPN,,,,Not Opened,CORPORATE,,NGUCC Panel,
13/01/2025,Nikita Shrestha ,OUT,S012538-HBL-Amarsinghchowk-Rambazar-Pokhara-II-F/L,9818197973,Intranet / VPN,,,66605,already opened,CORPORATE,Client Follow up,NGUCC Panel,
13/01/2025,Suraj Khaiju,OUT,Prime-Commercial-Bank-Chakraghatti-FTTx,9852055593,Intranet / VPN,,,66606,already opened,CORPORATE,Client Follow up,NGUCC Panel,
13/01/2025,Anmol Shrestha,IN,B29-Trishul-Securities-KTM-FTTX,9840095258,No Internet ,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,
13/01/2025,Anmol Shrestha,OUT,,9840095258,No Internet ,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,
13/01/2025,Kshitiz Kamu Magar,OUT,SMS-ID-1108675-Surya-Life-Insurance-Balaju,9802322959,Intranet / VPN,,,,Not Opened,,Client Follow up,NGUCC Panel,"as per client, no electricity."
13/01/2025,Yagesh KC,OUT,NIC-ASIA-Laghubitta-Khadbari-Sankhuwasabha-FTTX,9802269256,Intranet / VPN,13-01-2025 11:36:35,,66577,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,
13/01/2025,Suraj Khaiju,IN,hotel-grand-view,9801316971,General Inquries ,,,,Not Opened,,,NGUCC Panel,
13/01/2025,Yagesh KC,OUT,NIC-Asia-Bank-Tokha-FTTH,9846315133,Intranet / VPN,13-01-2025 08:25:28,,66561,OPEN,Operation,Client Follow up,NGUCC Panel,
